timestamp,x,y,area_id,rsrp,rsrq,sinr,cqi,serving_bs,distance
0,181.237362652155,186.860735931166,1,-70.5761217769552,-5.6000182618583,-2.59004862853747,2,2,53.7283600982704
0.5,182.260811268834,186.820022126348,1,-74.3215536355389,-5.60001353117319,-6.33548048712113,1,2,54.3021544057704
1,183.284259885514,186.77930832153,1,-72.9632204988891,-5.60000486735877,-4.97714735047131,1,2,54.8890651836649
1.5,184.307708502194,186.738594516712,1,-73.2664090548584,-5.60000558954666,-5.28033590644062,1,2,55.4886762297937
2,185.331157118874,186.697880711893,1,-71.2166072622465,-5.6000045609535,-3.23053411382876,2,2,56.1005803187713
2.5,186.354605735554,186.657166907075,1,-76.316890659098,-5.60000045961639,-8.33081751068022,0,2,56.7243796249965
3,187.378054352234,186.616453102257,1,-77.3549902371915,-5.60000149753814,-9.36891708877374,0,2,57.3596860604057
3.5,188.401502968914,186.575739297438,1,-72.0208463889846,-5.60000477019633,-4.0347732405668,2,2,58.0061215340731
4,189.424951585594,186.53502549262,1,-70.5307973975979,-5.60000822655905,-2.54472424918015,2,2,58.6633181406642
4.5,190.448400202273,186.494311687802,1,-71.3724106252582,-5.60000688224077,-3.38633747684049,2,2,59.3309182845646
5,191.471848818953,186.453597882983,1,-66.9328745744902,-5.60001096027998,1.05319857392755,4,2,60.0085747462507
5.5,192.495297435633,186.412884078165,1,-74.7608614276905,-5.60001037456336,-6.77478827927277,0,2,60.695950697166
5.99999999999999,193.518746052313,186.372170273347,1,-68.6635581073162,-5.60001568186049,-0.677484958898501,3,2,61.3927196690213
6.49999999999999,194.542194668993,186.331456468528,1,-76.2530166577352,-5.60001407128703,-8.26694350931744,0,2,62.0985654830691
6.99999999999999,195.565643285673,186.29074266371,1,-63.9277880190785,-5.60000074461059,4.05828512933924,5,2,62.8131821445212
7.49999999999999,196.589091902353,186.250028858892,1,-75.0597433962364,-5.60000453194969,-7.07367024781862,0,2,63.536273706886
7.99999999999999,197.612540519033,186.209315054073,1,-76.2709022868696,-5.60001644847699,-8.28482913845185,0,2,64.2675541106214
8.49999999999999,198.635989135712,186.168601249255,1,-74.1982717600163,-5.60001539742361,-6.21219861159855,1,2,65.0067470001133
8.99999999999998,199.659437752392,186.127887444437,1,-73.8566489697761,-5.60001924470702,-5.87057582135831,1,2,65.7535855226284
9.49999999999998,199.385930829992,186.087173639618,1,-68.9397215869462,-5.60000114701816,-0.953648438528471,3,2,65.5248370104095
9.99999999999998,198.362482213312,186.0464598348,1,-77.6013828019301,-5.60001622634359,-9.61530965351238,0,2,64.7342795777847
10.5,199.210386125334,185.417598683987,1,-80.1346594246084,-5.60001655146244,-12.1485862761907,0,2,65.0255211370458
11,200,184.788737533174,1,-66.5908944904393,-5.60000373261559,1.39517865797849,4,2,65.2878722210494
11.5,199.152096087979,184.159876382361,1,-65.4248040464422,-5.60001160241946,2.56126910197554,5,2,64.3045543044975
12,198.304192175957,183.531015231548,1,-67.3680788486826,-5.60000202790674,0.617994299735133,4,2,63.3235656310516
12.5,197.456288263936,182.902154080735,1,-79.2828475793458,-5.60001623740316,-11.296774430928,0,2,62.3450161515913
13,196.608384351914,182.273292929922,1,-75.090274159486,-5.60002265842601,-7.10420101106825,0,2,61.3690225475061
13.5,195.760480439893,181.644431779109,1,-58.7793521390538,-5.60000054988071,9.20672100936398,8,2,60.395708727628
14,194.912576527871,181.015570628296,1,-81.2592437029661,-5.60002016921775,-13.2731705545483,0,2,59.4252063670856
